PREDICATE,SUBJECT_NAME,OBJECT_NAME,cause_category,factuality_score,Factuality_Score,Cancer_Type
AFFECTS,Immunoregulation,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,IL31 gene|IL31,Breast Carcinoma,Genetic Factors,0.0,0.0279720279720279,Female Breast Cancer
AUGMENTS,fos-related antigen 1|FOS,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,cyclophosphamide,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,SAMD4A gene|SAMD4A,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.0189810189810189,Female Breast Cancer
CAUSES,LINC-ROR gene|LINC-ROR,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,WWOX wt Allele,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Treatment modification,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,SMAD7 gene|SMAD7,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Residual Tumor,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Androgen Receptor,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Low Density Lipoprotein Receptor,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Illness (finding),Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,UGT1A1 gene|UGT1A1,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.0189810189810189,Female Breast Cancer
PREDISPOSES,SKA3 gene|SKA3,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Glucocorticoid Receptor,Basal-Like Breast Carcinoma,Other,0.0,0.0039960039960039,Female Breast Cancer
AFFECTS,Nucleotides,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,HOMER1 gene|HOMER1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Blood Proteins,malignant neoplasm of breast staging,Other,0.0,0.0,Female Breast Cancer
PREDISPOSES,Hyperphagia,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Hypomethylation,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,cytokine,Invasive carcinoma of breast,Other,0.0,0.0089910089910089,Female Breast Cancer
AFFECTS,Synthetic glucocorticoid,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,HOTAIR gene|HOTAIR,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,fructose,Carcinoma breast stage IV,Other,0.0,0.0,Female Breast Cancer
PREDISPOSES,CYFIP1 gene|CYFIP1,Sporadic Breast Carcinoma,Genetic Factors,0.0,0.0,Female Breast Cancer
AFFECTS,HER2-negative breast cancer,Carcinoma breast stage IV,Other,0.0,0.0,Female Breast Cancer
AFFECTS,"GPER protein, human|GPER1",Triple Negative Breast Neoplasms,Other,0.0,0.0189810189810189,Female Breast Cancer
PREDISPOSES,Family history,Invasive carcinoma of breast,Other,0.0,0.0089910089910089,Female Breast Cancer
AFFECTS,Deubiquitinating Enzymes,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,doxorubicin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Family history,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
DISRUPTS,"CRYAB protein, human|CRYAB",Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,"YAP1 protein, human|YAP1",Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,DSCC1 gene|DSCC1,Breast Carcinoma,Genetic Factors,0.0,0.0279720279720279,Female Breast Cancer
DISRUPTS,ZEB1 gene|ZEB1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Benzo(a)pyrene,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Cyclin-Dependent Kinase Inhibitor Proteins,HER2-positive carcinoma of breast,Other,0.0,0.0089910089910089,Female Breast Cancer
AUGMENTS,ATXN8OS gene|ATXN8OS,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,"Diabetes Mellitus, Non-Insulin-Dependent",estrogen receptor-positive breast cancer,Other,0.0,0.0089910089910089,Female Breast Cancer
PREDISPOSES,CHPF gene|CHPF,Breast Carcinoma,Genetic Factors,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,palbociclib,Triple Negative Breast Neoplasms,Other,0.0,0.0189810189810189,Female Breast Cancer
AFFECTS,epithelial to mesenchymal transition,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
DISRUPTS,Aurora Kinase A,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,SLC12A8 gene|SLC12A8,Breast Carcinoma,Genetic Factors,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,Transferrin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Deodorants,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,beta catenin,Triple Negative Breast Neoplasms,Other,0.0,0.0189810189810189,Female Breast Cancer
AUGMENTS,Alleles,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,thioguanine,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Copy Number Polymorphism,"Breast Cancer, Familial",Other,0.0,0.0,Female Breast Cancer
PREDISPOSES,"Receptor, Transforming Growth Factor-beta Type I|TGFBR1",Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,cadmium,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Binding Proteins,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,GOLPH3L gene|GOLPH3L,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,Cystathionine beta-Synthase,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Color doppler ultrasound,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,Genes,Inflammatory Breast Carcinoma,Genetic Factors,0.0,0.0009990009990009,Female Breast Cancer
PREDISPOSES,KIF15 gene|KIF15,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.0189810189810189,Female Breast Cancer
DISRUPTS,osthol,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,KIF3B gene|KIF3B,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,DNA Methyltransferase Inhibitor,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,letrozole,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Agent,Carcinoma breast stage IV,Demographic Factors,0.0,0.0,Female Breast Cancer
AFFECTS,mitogen-activated protein kinase kinase kinase 11,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,KIF3B gene|KIF3B,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Cathepsin L,Inflammatory Breast Carcinoma,Other,0.0,0.0009990009990009,Female Breast Cancer
AUGMENTS,Squalene monooxygenase,Noninfiltrating Intraductal Carcinoma,Other,0.0,0.0109890109890109,Female Breast Cancer
AFFECTS,osthol,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,Transforming Growth Factor beta,Triple Negative Breast Neoplasms,Other,0.0,0.0189810189810189,Female Breast Cancer
AFFECTS,Hormone Receptor Positive Breast Carcinoma,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,"ABCG2 protein, human|ABCG2",Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Genes,HER2-positive carcinoma of breast,Genetic Factors,0.0,0.0089910089910089,Female Breast Cancer
AFFECTS,PARP inhibitor therapy,Carcinoma breast stage IV,Other,0.0,0.0,Female Breast Cancer
DISRUPTS,Inhibitor,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,ITM2A gene|ITM2A,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,thymoquinone,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,TOX3 gene|TOX3,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,MIR22 gene|MIR22,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,LINC-ROR gene|LINC-ROR,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Insulin Receptor,Triple Negative Breast Neoplasms,Other,0.0,0.0189810189810189,Female Breast Cancer
AFFECTS,estradiol,HER2-positive carcinoma of breast,Other,0.0,0.0089910089910089,Female Breast Cancer
CAUSES,saffron extract,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Alcohol consumption,Recurrent Breast Carcinoma,Other,0.0,0.0009990009990009,Recurrent Breast Cancer
PREDISPOSES,beta-2 Microglobulin,Carcinoma breast stage IV,Other,0.0,0.0,Female Breast Cancer
PREDISPOSES,small size,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,SHISA3 gene|SHISA3,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,GSEC gene|GSEC,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.0189810189810189,Female Breast Cancer
PREDISPOSES,Smoking,contralateral breast cancer,Other,0.0,0.0029970029970029,Female Breast Cancer
DISRUPTS,ST7-AS1 gene|ST7-AS1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Alleles,Triple Negative Breast Neoplasms,Other,0.0,0.0189810189810189,Female Breast Cancer
AFFECTS,KIAA1109 gene|KIAA1109,Female Breast Carcinoma,Genetic Factors,0.0,0.0049950049950049,Female Breast Cancer
AFFECTS,Aquaporin 1,Triple Negative Breast Neoplasms,Other,0.0,0.0189810189810189,Female Breast Cancer
PREDISPOSES,ACTL8 gene|ACTL8,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.0189810189810189,Female Breast Cancer
AFFECTS,Stimulation procedure,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Epidermal Growth Factor Receptor,Triple Negative Breast Neoplasms,Other,0.0,0.0189810189810189,Female Breast Cancer
PREDISPOSES,2 times,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,interleukin-10,Triple Negative Breast Neoplasms,Other,0.0,0.0189810189810189,Female Breast Cancer
AFFECTS,Botanical,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,"RNA, Small Untranslated",Triple Negative Breast Neoplasms,Other,0.0,0.0189810189810189,Female Breast Cancer
AUGMENTS,LGMN gene|LGMN,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,research results,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,SLAMF7 gene|SLAMF7,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Childbirth,HER2-positive carcinoma of breast,Other,0.0,0.0089910089910089,Female Breast Cancer
AUGMENTS,calcium ion,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,bisphenol A,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Fatty-acid synthase,Triple Negative Breast Neoplasms,Other,0.0,0.0189810189810189,Female Breast Cancer
PREDISPOSES,UGT1A7 wt Allele,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Modest-Temperature Hyperthermia,Triple Negative Breast Neoplasms,Other,0.0,0.0189810189810189,Female Breast Cancer
AUGMENTS,SRSF1 gene|SRSF1,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.0189810189810189,Female Breast Cancer
DISRUPTS,PVR gene|PVR,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.0189810189810189,Female Breast Cancer
AUGMENTS,"CD274 protein, human|CD274",Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,E-Box Elements,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Long Intergenic Non-Protein Coding RNA,Triple Negative Breast Neoplasms,Other,0.0,0.0189810189810189,Female Breast Cancer
AFFECTS,FBXO5 gene|FBXO5,Breast Carcinoma,Genetic Factors,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,SRSF1 gene|SRSF1,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.0189810189810189,Female Breast Cancer
AUGMENTS,CEP55 gene|CEP55,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.0189810189810189,Female Breast Cancer
PREDISPOSES,Artificially Sweetened Beverages,Malignant neoplasm of breast,Demographic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Mood:-:Point in time:^Patient:-,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Crotoxin,estrogen receptor-positive breast cancer,Other,0.0,0.0089910089910089,Female Breast Cancer
AFFECTS,jolkinolide B,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Antigen Processing,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,DPP4 gene|DPP4,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Dietary Intake,Malignant neoplasm of breast,Behavioral Factors,0.0,0.3386613386613387,Female Breast Cancer
COMPLICATES,Portal Hypertension,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,MIR526B gene|MIR526B,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Biological Processes,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Heparin Binding Growth Factor,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,EN1 gene|EN1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Smoke Exposure,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Microcalcification,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,IFI30 gene|IFI30,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,EGR1 gene|EGR1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,DPP10 gene|DPP10,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,Glycosphingolipids,Triple Negative Breast Neoplasms,Other,0.0,0.0189810189810189,Female Breast Cancer
CAUSES,pyridine,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
AFFECTS,cyclin B2,Triple Negative Breast Neoplasms,Other,0.0,0.0189810189810189,Female Breast Cancer
AFFECTS,Xenograft procedure,Luminal B Breast Carcinoma,Other,0.0,0.0,Female Breast Cancer
AUGMENTS,ANLN gene|ANLN,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.0189810189810189,Female Breast Cancer
DISRUPTS,LINC01089 gene|LINC01089,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Copy Number Polymorphism,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,SMUG1 gene|SMUG1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,RNA modification,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,ataxia telangiectasia mutated protein|ATM,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Stilbenes,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Biological Markers,Invasive carcinoma of breast,Other,0.0,0.0089910089910089,Female Breast Cancer
DISRUPTS,NOL10 gene|NOL10,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,TMEM238L gene|TMEM238L,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Drug Combinations,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,IMPACT gene,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,MIR155 gene|MIR155,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Monocyte Chemoattractant Protein-1,Carcinoma of Male Breast,Other,0.0,0.0049950049950049,Male Breast Cancer
AFFECTS,Intravenous therapy,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,TCOF1 gene|TCOF1,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.0189810189810189,Female Breast Cancer
DISRUPTS,TBX15 gene|TBX15,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,MicroRNAs,Noninfiltrating Intraductal Carcinoma,Other,0.0,0.0109890109890109,Female Breast Cancer
AFFECTS,disorder control (procedure),Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,H1-5 gene|HIST1H1B,Basal-Like Breast Carcinoma,Genetic Factors,0.0,0.0039960039960039,Female Breast Cancer
AFFECTS,caveolin 1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,Oils,Triple Negative Breast Neoplasms,Other,0.0,0.0189810189810189,Female Breast Cancer
PREDISPOSES,Breast Density,Invasive carcinoma of breast,Other,0.0,0.0089910089910089,Female Breast Cancer
PREDISPOSES,Coronary Arteriosclerosis,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,tRNA modification,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,BRCA1 Mutation,Breast cancer metastatic,Genetic Factors,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,Normal weight,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,MIR4521 gene|MIR4521,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Periodontitis,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,lead,Invasive carcinoma of breast,Other,0.0,0.0089910089910089,Female Breast Cancer
PREDISPOSES,Polyunsaturated fatty acid intake,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Response to treatment,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Parity,estrogen receptor-positive breast cancer,Other,0.0,0.0089910089910089,Female Breast Cancer
PREDISPOSES,hyaluronic acid,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,LIG1 gene|LIG1|LRIG1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,ARHGAP9 gene|ARHGAP9,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,mortalin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,RPS6KA3 gene|RPS6KA3,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Matrix Metalloproteinase 11,HER2-positive carcinoma of breast,Other,0.0,0.0089910089910089,Female Breast Cancer
AFFECTS,Hypersensitivity,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,tanshinol,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AUGMENTS,glucose,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,RTL8C gene|RTL8C,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Genes,Secondary malignant neoplasm of breast,Genetic Factors,0.0,0.0029970029970029,Female Breast Cancer
DISRUPTS,JAM2 gene|JAM2|JAM3,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,progesterone,Breast Carcinoma,Other,0.0,0.0279720279720279,Female Breast Cancer
DISRUPTS,SYVN1 gene|SYVN1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Constitutive skin pigmentation,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Genetic Profile,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,Vitamin D3 Receptor,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,MALAT1 gene|MALAT1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,FAM189A2 gene|FAM189A2,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,sinomenine,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Lipoxygenase,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,VIRMA gene|VIRMA,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,TSHZ1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,MRPS30-DT gene|MRPS30-DT,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.0189810189810189,Female Breast Cancer
CAUSES,SOX2 Transcription Factor|SOX2,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,Taxol,Triple Negative Breast Neoplasms,Other,0.0,0.0189810189810189,Female Breast Cancer
DISRUPTS,HOXC-AS3 gene|HOXC-AS3,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,LPAR6 gene|LPAR6,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,estradiol,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,Very Important,Female Breast Carcinoma,Other,0.0,0.0049950049950049,Female Breast Cancer
CAUSES,Anti-Bacterial Agents,Malignant neoplasm of breast,Demographic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,"Injections, Intraperitoneal",Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,"Receptors, KIR2DL4",Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,EIF6 gene|EIF6,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.0189810189810189,Female Breast Cancer
PREDISPOSES,Rhythm,Triple Negative Breast Neoplasms,Other,0.0,0.0189810189810189,Female Breast Cancer
CAUSES,ANKDD1A gene|ANKDD1A,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,MEOX2 gene|MEOX2,Breast Carcinoma,Genetic Factors,0.0,0.0279720279720279,Female Breast Cancer
PREDISPOSES,MIR660 gene|MIR660,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Malignant Neoplasms,Luminal B Breast Carcinoma,Other,0.0,0.0,Female Breast Cancer
AUGMENTS,UHRF1 gene|UHRF1,Invasive Ductal Breast Carcinoma,Genetic Factors,0.0,0.0,Female Breast Cancer
PREDISPOSES,mRNA Precursor,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
PREDISPOSES,CDC42,estrogen receptor-positive breast cancer,Other,0.0,0.0089910089910089,Female Breast Cancer
DISRUPTS,PDE5A wt Allele|PDE5A,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Pregnancy,Triple Negative Breast Neoplasms,Other,0.0,0.0189810189810189,Female Breast Cancer
AUGMENTS,"IL22 protein, human|IL22",Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Homologous Recombination Deficiency,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,inermin,Triple Negative Breast Neoplasms,Other,0.0,0.0189810189810189,Female Breast Cancer
AFFECTS,STAMBPL1 gene|STAMBPL1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,LINC00472 gene|LINC00472,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,Therapeutic procedure,Secondary malignant neoplasm of breast,Other,0.0,0.0029970029970029,Female Breast Cancer
PREDISPOSES,GZMK gene|GZMK,estrogen receptor-positive breast cancer,Genetic Factors,0.0,0.0089910089910089,Female Breast Cancer
AFFECTS,CDK16 gene|CDK16,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.0189810189810189,Female Breast Cancer
AUGMENTS,Sulfatases,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
AFFECTS,"RNA, Untranslated",Triple Negative Breast Neoplasms,Other,0.0,0.0189810189810189,Female Breast Cancer
CAUSES,Indicators,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
DISRUPTS,Protein p53|TP53,Malignant neoplasm of breast,Other,0.0,0.3386613386613387,Female Breast Cancer
CAUSES,Genes,Carcinoma breast stage IV,Genetic Factors,0.0,0.0,Female Breast Cancer
CAUSES,diallyl trisulfide,Noninfiltrating Intraductal Carcinoma,Other,0.0,0.0109890109890109,Female Breast Cancer
AFFECTS,Malignant Neoplasms,HER2-positive carcinoma of breast,Other,0.0,0.0089910089910089,Female Breast Cancer
AUGMENTS,ATP6AP2 gene|ATP6AP2,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387,Female Breast Cancer
