PREDICATE,SUBJECT_NAME,OBJECT_NAME,Factuality_Score,Cancer_Type,Category
AFFECTS,Plasminogen Activator Inhibitor 1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AUGMENTS,S100A2 gene|S100A2,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
AFFECTS,antiangiogenesis therapy,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
AFFECTS,Monocyte Chemoattractant Protein-1|CCL2,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,"Amino Acid, Peptide, or Protein"
PREDISPOSES,SIX1,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Other
CAUSES,Heat Shock Protein 27,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein"
PREDISPOSES,Dipyridamole,Sporadic Breast Carcinoma,0.0,Female Breast Cancer,Other
PREDISPOSES,Transforming Growth Factor Beta 2|NEUROD1|TUBB4B,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Biologically Active Substance
AFFECTS,PARD6A|PWAR6,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Other
PREDISPOSES,TUBB4A,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,plumbagin,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Other
DISRUPTS,SIX1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,6-bromo-2-naphthyl sulfate,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
DISRUPTS,"FRAP1 protein, human|MTOR",Female Breast Carcinoma,0.0049950049950049,Female Breast Cancer,"Amino Acid, Peptide, or Protein"
DISRUPTS,beta catenin,Breast cancer invasive NOS,0.0099900099900099,Female Breast Cancer,Other
DISRUPTS,KLF9 gene|KLF9,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
CAUSES,IFI27|PSMD9|SSSCA1|DCTN6|TMED7,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,Cyclin-Dependent Kinase 4,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
DISRUPTS,FOXO3,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,TNFRSF10B gene|TNFRSF10B,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Gene or Genome
AFFECTS,corrigendum,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,Beta-glucuronidase,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,CLDND1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,Germ-Line Mutation,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,"Element, Ion, or Isotope"
AFFECTS,Dietary Supplements,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,plumbagin,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AUGMENTS,SNHG12,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
CAUSES,Fibroblast Growth Factor,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Biologically Active Substance
CAUSES,Ion Channel,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope"
AFFECTS,Metabolic syndrome,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Disease or Syndrome
AFFECTS,Evolution,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope"
AUGMENTS,Ceruloplasmin|CP,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
DISRUPTS,Promoter Regions (Genetics),Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
PREDISPOSES,interleukin-22,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,SOX17,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,Pyruvate,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,Cholesterol levels raised,Breast cancer recurrent,0.0049950049950049,Recurrent Breast Cancer,Lipid
PREDISPOSES,MC1R,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AUGMENTS,Signaling Molecule,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,Malignant neoplasm of breast,Inflammatory Breast Carcinoma,0.0009990009990009,Female Breast Cancer,Neoplastic Process
AUGMENTS,Protein C Inhibitor,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein"
PREDISPOSES,Dichlorodiphenyldichloroethane,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,Nicotinamide adenine dinucleotide (NAD),Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Nucleic Acid, Nucleoside, or Nucleotide"
DISRUPTS,NR4A1 gene|NR4A1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
AFFECTS,Dexamethasone,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
CAUSES,TWIST1 gene|TWIST1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
PREDISPOSES,NUCB2 gene|NUCB2,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Gene or Genome
AFFECTS,Risk Reduction,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope"
AFFECTS,MSI2,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
CAUSES,Diethylstilbestrol,Noninfiltrating Intraductal Carcinoma,0.0109890109890109,Female Breast Cancer,Other
CAUSES,IL33,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,CXCL9 gene|CXCL9,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
AFFECTS,TRPV4,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Other
AFFECTS,Berries,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AUGMENTS,Margarine,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,IGF1R gene|IGF1R,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
AFFECTS,GPR116 gene|ADGRF5,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Gene or Genome
DISRUPTS,Docosahexaenoic Acids,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Chemical
DISRUPTS,Protein phosphatase,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein"
AFFECTS,Colorectal Cancer,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process
AUGMENTS,GIT1 gene|GIT1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
AFFECTS,DNA Adducts,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Nucleic Acid, Nucleoside, or Nucleotide"
AFFECTS,chemoprotection,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope"
AFFECTS,Radiation therapy,Carcinoma of Male Breast,0.0049950049950049,Male Breast Cancer,"Element, Ion, or Isotope"
AFFECTS,RGS2 gene|RGS2,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
AFFECTS,ABCB6,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,NUP155,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,atorvastatin,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,Signaling Molecule,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
DISRUPTS,kinase inhibitor,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Other
AFFECTS,Adenomatous Polyposis Coli,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,Reactive Oxygen Species,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope"
AFFECTS,Glioma,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,Neoplasm progression,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,"Element, Ion, or Isotope"
DISRUPTS,UBE3A,Breast cancer invasive NOS,0.0099900099900099,Female Breast Cancer,Other
AUGMENTS,CLDN2 gene|CLDN2,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Gene or Genome
AFFECTS,NUMB,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,liraglutide,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
DISRUPTS,BRMS1 gene|BRMS1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
AFFECTS,Acute myocardial infarction,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope"
PREDISPOSES,Mammography finding,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,radiosensitization,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope"
PREDISPOSES,CYP2B6 gene|CYP2B6,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
AUGMENTS,membrane-type 1 matrix metalloproteinase,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein"
PREDISPOSES,Thiamine,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
CAUSES,PLAT gene|PLAT,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
PREDISPOSES,Estrogen Receptor Status,"Carcinoma, Ductal, Breast",0.0029970029970029,Female Breast Cancer,"Amino Acid, Peptide, or Protein"
AFFECTS,TARDBP,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
CAUSES,Zinc,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,PIWIL1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AUGMENTS,MMP,Breast cancer invasive NOS,0.0099900099900099,Female Breast Cancer,Other
AFFECTS,Hyperinsulinism,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Other
DISRUPTS,KLF17,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AUGMENTS,SHARPIN,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,DACT2,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,APBA3,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
DISRUPTS,Benzoic Acid,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Chemical
AFFECTS,CYC1 gene|CYC1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
PREDISPOSES,Late pregnancy,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,jatrophone,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,"ABCG2 protein, human|ABCG2",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein"
AFFECTS,Thiazolidinediones,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope"
AFFECTS,CISH,Noninfiltrating Intraductal Carcinoma,0.0109890109890109,Female Breast Cancer,Other
AUGMENTS,PPM1D,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Other
CAUSES,tumor growth,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Neoplastic Process
AUGMENTS,calmodulin-dependent protein kinase II|CAMK2G,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein"
AFFECTS,calmodulin-dependent protein kinase II|CAMK2G,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,"Amino Acid, Peptide, or Protein"
PREDISPOSES,Oncogenes,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Gene or Genome
COMPLICATES,Fibrosing adenosis,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,BCYRN1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,FGF2 gene|FGF2,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
PREDISPOSES,KRAS gene|KRAS,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
AFFECTS,CXCL1 gene|CXCL1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
AUGMENTS,"Amino Acids, Branched-Chain",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein"
CAUSES,ALDH1A3 gene|ALDH1A3,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
PREDISPOSES,Prostaglandin-Endoperoxide Synthase,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Eicosanoid
PREDISPOSES,nucleolin,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,Arachidonic Acid,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Chemical
AFFECTS,Vitamin D Analog,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Food
PREDISPOSES,caveolin 1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,Anaphylaxis,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
CAUSES,Parabens,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
DISRUPTS,ARRDC3,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AUGMENTS,MST1R gene|MST1R,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Gene or Genome
AFFECTS,SENP1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,BCL2 gene|BCL2,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
AFFECTS,grasp,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
CAUSES,Endogenous Retroviruses,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Virus
PREDISPOSES,CCR7,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Other
AFFECTS,PRLR gene|PRLR|PTP4A3,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Gene or Genome
AFFECTS,Esters,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,"ESR1 protein, human|ESR1",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein"
DISRUPTS,Manganese Superoxide Dismutase,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,Lasso,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,PIK3R1,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Other
PREDISPOSES,PTHLH gene|PTHLH,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
AFFECTS,uptake,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
DISRUPTS,Proto-Oncogene Proteins c-jun|JUN,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Gene or Genome
AFFECTS,Collagen Type IV,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,Recombinant Interferon-gamma|IFNG,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,GGN gene|GGN,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
PREDISPOSES,ADH1C|ADH5,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
CAUSES,CLOCK gene|CLOCK,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
PREDISPOSES,PARP9,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AUGMENTS,ATF4,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,Taxol,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,"Receptors, LH",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AUGMENTS,Liposomes,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,Tobacco use,Breast cancer recurrent,0.0049950049950049,Recurrent Breast Cancer,Other
AFFECTS,BCAS3 gene|BCAS3,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
AFFECTS,N NOS,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,Sentinel Lymph Node Biopsy,Breast cancer recurrent,0.0049950049950049,Recurrent Breast Cancer,Other
AFFECTS,wogonin,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,MCM10 gene|MCM10,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
PREDISPOSES,Glutamine,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,Embryonic Development,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AUGMENTS,Tobacco smoke,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,pentabromodiphenyl ether,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,Aromatase,Noninfiltrating Intraductal Carcinoma,0.0109890109890109,Female Breast Cancer,Enzyme
AFFECTS,OIP5-AS1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AUGMENTS,Linoleic Acid,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Chemical
DISRUPTS,TRANSCRIPTION FACTOR,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,"Element, Ion, or Isotope"
AFFECTS,Dietary Oils,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,NF-kappa B,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Other
PREDISPOSES,Rest,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,ARNT2 gene|ARNT2,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
CAUSES,Black tea,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,lysophosphatidic acid,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Chemical
AUGMENTS,PTK6 gene|PTK6,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
PREDISPOSES,response,Noninfiltrating Intraductal Carcinoma,0.0109890109890109,Female Breast Cancer,Other
AUGMENTS,ESR1 gene|ESR1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
AUGMENTS,Nuclease Sensitive Element Binding Protein 1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein"
AUGMENTS,NES gene|NES,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
PREDISPOSES,norethindrone acetate,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,IQGAP1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,MicroRNAs,"Carcinoma, Ductal, Breast",0.0029970029970029,Female Breast Cancer,"Nucleic Acid, Nucleoside, or Nucleotide"
CAUSES,Oxytocin,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Other
PREDISPOSES,Galactosamine,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AUGMENTS,S100A9 gene|S100A9,Noninfiltrating Intraductal Carcinoma,0.0109890109890109,Female Breast Cancer,Gene or Genome
AFFECTS,NAMPT,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,MIRN205 gene|MIR205,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
DISRUPTS,Homeo Box Sequence,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
DISRUPTS,Viral Tumor Antigens,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process
AFFECTS,Early Diagnosis,Noninfiltrating Intraductal Carcinoma,0.0109890109890109,Female Breast Cancer,Other
PREDISPOSES,SNW1 Gene|SNW1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
AUGMENTS,"Carcinogens, Environmental",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Hazardous or Poisonous Substance
AUGMENTS,RBX1 gene|RBX1,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Gene or Genome
AFFECTS,Apoptosis,Sporadic Breast Carcinoma,0.0,Female Breast Cancer,Other
PREDISPOSES,CEACAM5 gene|CEACAM5,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
PREDISPOSES,Estrogen Antagonists,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Hormone
PREDISPOSES,Chromosome 15 Short Arm,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
CAUSES,Superoxides,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,PIP,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Other
DISRUPTS,Immunoglobulin Fc Fragments,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Other
DISRUPTS,Cytostatic Agents,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Chemical Viewed Functionally
DISRUPTS,vigilin,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,PTPN13,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
CAUSES,FADS2,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,Fish Oils,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Other
DISRUPTS,Antibodies,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AUGMENTS,Vascular Endothelial Growth Factor Receptor-3,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Biologically Active Substance
AFFECTS,Atypical hyperplasia,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,Heat-Shock Proteins 70|HSPA4,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,"Amino Acid, Peptide, or Protein"
AFFECTS,stromelysin 3,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Other
PREDISPOSES,Carrier of disorder,Carcinoma of Male Breast,0.0049950049950049,Male Breast Cancer,Disease or Syndrome
AFFECTS,FMO5,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,Endostatins,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Other
AFFECTS,Loss of Heterozygosity,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Other
PREDISPOSES,Optimistic,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,Adrenergic Receptor,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,Ions,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope"
AFFECTS,"Mammary Carcinoma, Human",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process
DISRUPTS,Serine Proteinase Inhibitors,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein"
AUGMENTS,Tumor Necrosis Factor Ligand Superfamily Member 6|FAS,"Carcinoma, Ductal, Breast",0.0029970029970029,Female Breast Cancer,Neoplastic Process
PREDISPOSES,Atypical proliferation,Breast cancer invasive NOS,0.0099900099900099,Female Breast Cancer,"Element, Ion, or Isotope"
AUGMENTS,SULT1A1|SULT1A1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,C-Peptide,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,"Amino Acid, Peptide, or Protein"
PREDISPOSES,Lecithin,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,BONE MASS,Breast cancer invasive NOS,0.0099900099900099,Female Breast Cancer,Other
PREDISPOSES,celecoxib,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,CAMP,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Other
PREDISPOSES,FOXM1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,Freund's Adjuvant,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Other
AUGMENTS,PTGS2 gene|PTGS2,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Gene or Genome
PREDISPOSES,Low Birth Weights,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,letrozole,Breast cancer recurrent,0.0049950049950049,Recurrent Breast Cancer,Pharmacologic Substance
PREDISPOSES,Rh Factors,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
DISRUPTS,Total cholesterol,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Lipid
AUGMENTS,High Density Lipoprotein Cholesterol,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein"
PREDISPOSES,SSM,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Other
PREDISPOSES,"Contraceptives, Oral",bilateral breast cancer,0.0,Female Breast Cancer,Other
AFFECTS,Contraceptive methods,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,Multivitamin preparation,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope"
AFFECTS,letrozole,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Pharmacologic Substance
PREDISPOSES,NAMPT,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
DISRUPTS,MIR519D,Carcinoma of Male Breast,0.0049950049950049,Male Breast Cancer,Other
PREDISPOSES,Puberty stage,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,ERCC5 gene|ERCC5,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome
PREDISPOSES,Butter,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,Non-infiltrating lobular carcinoma,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process
AFFECTS,Heat-Shock Proteins 70|HSPA4,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein"
PREDISPOSES,Vegetable Oils,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,Speaking,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
PREDISPOSES,Weakly positive,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Other
AFFECTS,adjuvant therapy,Breast cancer stage II,0.0,Female Breast Cancer,Other
PREDISPOSES,Growth Factor,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Biologically Active Substance
PREDISPOSES,"Breast Fibrocystic Change, Proliferative Type",Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Other
