PREDICATE,SUBJECT_NAME,OBJECT_NAME,Factuality_Score,Cancer_Type,Category,text
PREDISPOSES,Carcinogens,Basal-Like Breast Carcinoma,0.0039960039960039,Female Breast Cancer,Hazardous or Poisonous Substance,Carcinogens Basal-Like Breast Carcinoma
CAUSES,Malignant neoplasm of thyroid,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Malignant neoplasm of thyroid Malignant neoplasm of breast
DISRUPTS,CHD4 gene|CHD4,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,Gene or Genome,CHD4 gene|CHD4 Triple Negative Breast Neoplasms
PREDISPOSES,SLC7A11 gene|SLC7A11,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,SLC7A11 gene|SLC7A11 Malignant neoplasm of breast
AFFECTS,"CREB3L4 protein, human|CREB3L4",Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,"Amino Acid, Peptide, or Protein","CREB3L4 protein, human|CREB3L4 Triple Negative Breast Neoplasms"
DISRUPTS,NOTCH3 gene,Carcinoma breast stage IV,0.0,Female Breast Cancer,Gene or Genome,NOTCH3 gene Carcinoma breast stage IV
PREDISPOSES,EPYC gene|EPYC,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Gene or Genome,EPYC gene|EPYC Breast Carcinoma
CAUSES,EIF4E gene|EIF4E,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,EIF4E gene|EIF4E Malignant neoplasm of breast
AUGMENTS,Stat3 protein,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein",Stat3 protein Malignant neoplasm of breast
AUGMENTS,"DICER1 protein, human|DICER1",Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,"Amino Acid, Peptide, or Protein","DICER1 protein, human|DICER1 Triple Negative Breast Neoplasms"
AUGMENTS,MGP gene|MGP,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,MGP gene|MGP Malignant neoplasm of breast
PREDISPOSES,VAMP7 gene|VAMP7,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,VAMP7 gene|VAMP7 Malignant neoplasm of breast
PREDISPOSES,"Discharge, body substance",Noninfiltrating Intraductal Carcinoma,0.0109890109890109,Female Breast Cancer,Substance,"Discharge, body substance Noninfiltrating Intraductal Carcinoma"
AUGMENTS,QSOX2 gene|QSOX2,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,Gene or Genome,QSOX2 gene|QSOX2 Triple Negative Breast Neoplasms
AUGMENTS,NUP155 gene|NUP155,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Gene or Genome,NUP155 gene|NUP155 Breast Carcinoma
PREDISPOSES,ZNF410 gene|ZNF410,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,ZNF410 gene|ZNF410 Malignant neoplasm of breast
AFFECTS,"Culture Media, Conditioned",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope","Culture Media, Conditioned Malignant neoplasm of breast"
AFFECTS,Luteinizing Hormone-releasing Hormone Agonist,Carcinoma of Male Breast,0.0049950049950049,Male Breast Cancer,Hormone,Luteinizing Hormone-releasing Hormone Agonist Carcinoma of Male Breast
PREDISPOSES,Sugars,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Carbohydrate,Sugars Malignant neoplasm of breast
CAUSES,"CDK12 protein, human|CDK12",HER2-positive carcinoma of breast,0.0089910089910089,Female Breast Cancer,"Amino Acid, Peptide, or Protein","CDK12 protein, human|CDK12 HER2-positive carcinoma of breast"
AUGMENTS,MIR190B gene|MIR190B,estrogen receptor-positive breast cancer,0.0089910089910089,Female Breast Cancer,Gene or Genome,MIR190B gene|MIR190B estrogen receptor-positive breast cancer
DISRUPTS,Friend Leukemia Integration 1 Transcription Factor,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Friend Leukemia Integration 1 Transcription Factor Malignant neoplasm of breast
AUGMENTS,SCARNA4 gene|SCARNA4,Early-Stage Breast Carcinoma,0.0,Female Breast Cancer,Gene or Genome,SCARNA4 gene|SCARNA4 Early-Stage Breast Carcinoma
AUGMENTS,"RAI3 protein, human|GPRC5A",Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,"Amino Acid, Peptide, or Protein","RAI3 protein, human|GPRC5A Triple Negative Breast Neoplasms"
AFFECTS,"PLK1 protein, human|PLK1",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein","PLK1 protein, human|PLK1 Malignant neoplasm of breast"
PREDISPOSES,JMJD1C gene|JMJD1C,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,JMJD1C gene|JMJD1C Malignant neoplasm of breast
PREDISPOSES,PPP1R21 gene|PPP1R21,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,PPP1R21 gene|PPP1R21 Malignant neoplasm of breast
DISRUPTS,BICD1 gene|BICD1,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,Gene or Genome,BICD1 gene|BICD1 Triple Negative Breast Neoplasms
AUGMENTS,SLC16A3 gene|SLC16A3,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,SLC16A3 gene|SLC16A3 Malignant neoplasm of breast
AFFECTS,Hypertensive disease,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Disease or Syndrome,Hypertensive disease Malignant neoplasm of breast
AFFECTS,ANXA9 gene|ANXA9,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,ANXA9 gene|ANXA9 Malignant neoplasm of breast
AFFECTS,Gene Mutation,"Breast Cancer, Familial",0.0,Female Breast Cancer,Gene or Genome,"Gene Mutation Breast Cancer, Familial"
PREDISPOSES,EMP2 gene|EMP2,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,Gene or Genome,EMP2 gene|EMP2 Triple Negative Breast Neoplasms
PREDISPOSES,NDUFB3|TNFAIP1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,NDUFB3|TNFAIP1 Malignant neoplasm of breast
AUGMENTS,RAD51,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",RAD51 Malignant neoplasm of breast
AFFECTS,Topotecan,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Topotecan Malignant neoplasm of breast
PREDISPOSES,ACSL4,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",ACSL4 Malignant neoplasm of breast
PREDISPOSES,Body mass index,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Body mass index Malignant neoplasm of breast
AFFECTS,Metabolites,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Metabolites Malignant neoplasm of breast
CAUSES,anthracene,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Neoplastic Process,anthracene Breast Carcinoma
CAUSES,Methylcholanthrene,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Neoplastic Process,Methylcholanthrene Breast Carcinoma
PREDISPOSES,MTRR,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,MTRR Malignant neoplasm of breast
AUGMENTS,MTA2,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,MTA2 Malignant neoplasm of breast
AFFECTS,Growth,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Biologically Active Substance,Growth Malignant neoplasm of breast
AFFECTS,Pregnancy,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Pregnancy Malignant neoplasm of breast
AUGMENTS,DYRK2,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",DYRK2 Malignant neoplasm of breast
DISRUPTS,Velcade,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Velcade Malignant neoplasm of breast
PREDISPOSES,lycopene,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,lycopene Malignant neoplasm of breast
PREDISPOSES,SMURF1,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Gene or Genome,SMURF1 Breast cancer metastatic
AFFECTS,polyphenols,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,polyphenols Malignant neoplasm of breast
PREDISPOSES,Obesity,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Obesity Malignant neoplasm of breast
AFFECTS,Etodolac,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Etodolac Malignant neoplasm of breast
AFFECTS,Interleukin-6,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Interleukin-6 Malignant neoplasm of breast
PREDISPOSES,Well in self,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Well in self Malignant neoplasm of breast
DISRUPTS,1-Phosphatidylinositol 3-Kinase,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",1-Phosphatidylinositol 3-Kinase Malignant neoplasm of breast
AFFECTS,Androgens,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Androgens Malignant neoplasm of breast
AUGMENTS,TARBP2,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Neoplastic Process,TARBP2 Breast Carcinoma
PREDISPOSES,Tobacco smoke,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Tobacco smoke Malignant neoplasm of breast
PREDISPOSES,Annexin A2,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Annexin A2 Malignant neoplasm of breast
PREDISPOSES,RAD51,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",RAD51 Malignant neoplasm of breast
PREDISPOSES,GATA3,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,"Element, Ion, or Isotope",GATA3 Breast Carcinoma
PREDISPOSES,beta-cryptoxanthin,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",beta-cryptoxanthin Malignant neoplasm of breast
PREDISPOSES,response,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",response Malignant neoplasm of breast
PREDISPOSES,Physical activity,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Physical activity Malignant neoplasm of breast
AFFECTS,Signal Pathways,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Signal Pathways Malignant neoplasm of breast
AUGMENTS,TARBP2,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,TARBP2 Malignant neoplasm of breast
AFFECTS,SELENOP,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,SELENOP Malignant neoplasm of breast
AFFECTS,polyphenols,Breast cancer recurrent,0.0049950049950049,Recurrent Breast Cancer,"Nucleic Acid, Nucleoside, or Nucleotide",polyphenols Breast cancer recurrent
PREDISPOSES,Weight Gain,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Weight Gain Malignant neoplasm of breast
AFFECTS,pleiotropism,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,pleiotropism Malignant neoplasm of breast
CAUSES,Enhancer,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Enhancer Malignant neoplasm of breast
AFFECTS,GATA3,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",GATA3 Malignant neoplasm of breast
PREDISPOSES,Prognostic Factor,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Prognostic Factor Malignant neoplasm of breast
AFFECTS,kahweol,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,kahweol Malignant neoplasm of breast
DISRUPTS,INPP5J,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,INPP5J Malignant neoplasm of breast
PREDISPOSES,heparanase,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,heparanase Malignant neoplasm of breast
PREDISPOSES,Fitness,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Fitness Malignant neoplasm of breast
CAUSES,Progestins,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Progestins Malignant neoplasm of breast
AUGMENTS,Nitrogen,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Nitrogen Malignant neoplasm of breast
PREDISPOSES,Ethanol,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Ethanol Malignant neoplasm of breast
AFFECTS,Adiponectin,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Adiponectin Malignant neoplasm of breast
PREDISPOSES,CENPN,Breast cancer recurrent,0.0049950049950049,Recurrent Breast Cancer,"Nucleic Acid, Nucleoside, or Nucleotide",CENPN Breast cancer recurrent
PREDISPOSES,Reproductive History,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Reproductive History Malignant neoplasm of breast
PREDISPOSES,Menopausal Status,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Menopausal Status Malignant neoplasm of breast
AUGMENTS,KISS1R,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",KISS1R Malignant neoplasm of breast
PREDISPOSES,Regular exercise,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Regular exercise Malignant neoplasm of breast
PREDISPOSES,ZNF410,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,ZNF410 Malignant neoplasm of breast
PREDISPOSES,Diabetes,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Diabetes Malignant neoplasm of breast
PREDISPOSES,Nuts,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Nuts Malignant neoplasm of breast
AFFECTS,Therapeutic procedure,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Therapeutic procedure Malignant neoplasm of breast
AFFECTS,Psychosocial problem,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Psychosocial problem Malignant neoplasm of breast
PREDISPOSES,Red meat,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Red meat Malignant neoplasm of breast
AUGMENTS,Hypothalamic inhibiting factor,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,Gene or Genome,Hypothalamic inhibiting factor Breast cancer metastatic
PREDISPOSES,Heterocyclic Amines,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Heterocyclic Amines Malignant neoplasm of breast
AFFECTS,Cyclin E,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Cyclin E Malignant neoplasm of breast
PREDISPOSES,Primigravida,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Primigravida Malignant neoplasm of breast
DISRUPTS,Phosphotransferases,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Phosphotransferases Malignant neoplasm of breast
CAUSES,Stromal Cell-Derived Factor 1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Stromal Cell-Derived Factor 1 Malignant neoplasm of breast
AFFECTS,Pharmacotherapy,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Pharmacotherapy Malignant neoplasm of breast
PREDISPOSES,Behavior,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Behavior Malignant neoplasm of breast
DISRUPTS,Isoflavones,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Isoflavones Malignant neoplasm of breast
AFFECTS,Taxotere,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Taxotere Malignant neoplasm of breast
CAUSES,S100A7,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",S100A7 Malignant neoplasm of breast
DISRUPTS,Calcium,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Calcium Malignant neoplasm of breast
PREDISPOSES,Antioxidants,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Antioxidants Malignant neoplasm of breast
CAUSES,anthracene,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,anthracene Malignant neoplasm of breast
PREDISPOSES,"Receptors, Opioid, delta",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope","Receptors, Opioid, delta Malignant neoplasm of breast"
CAUSES,Antibodies,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Antibodies Malignant neoplasm of breast
DISRUPTS,AKR1C3,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,AKR1C3 Malignant neoplasm of breast
PREDISPOSES,Radial scar,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Radial scar Malignant neoplasm of breast
PREDISPOSES,methyl 4-azidophenylacetimidate,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",methyl 4-azidophenylacetimidate Malignant neoplasm of breast
PREDISPOSES,Catechol O-Methyltransferase,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Catechol O-Methyltransferase Malignant neoplasm of breast
AFFECTS,dihydroxyacetone sulfate,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,"Element, Ion, or Isotope",dihydroxyacetone sulfate Breast cancer metastatic
AFFECTS,Estradiol,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,"Nucleic Acid, Nucleoside, or Nucleotide",Estradiol Breast cancer metastatic
AFFECTS,Apoptosis,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Apoptosis Malignant neoplasm of breast
AFFECTS,Taxanes,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Taxanes Malignant neoplasm of breast
AFFECTS,fulvestrant,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,fulvestrant Malignant neoplasm of breast
AUGMENTS,BSG,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",BSG Malignant neoplasm of breast
AFFECTS,Neoplasm,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Neoplasm Malignant neoplasm of breast
PREDISPOSES,6-sulfatoxymelatonin,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,6-sulfatoxymelatonin Malignant neoplasm of breast
CAUSES,Methylnitrosourea,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Methylnitrosourea Malignant neoplasm of breast
PREDISPOSES,Not significant,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Not significant Malignant neoplasm of breast
DISRUPTS,Citrate,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Neoplastic Process,Citrate Breast Carcinoma
DISRUPTS,RASAL2,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",RASAL2 Malignant neoplasm of breast
PREDISPOSES,Genistein,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Genistein Malignant neoplasm of breast
CAUSES,"9,10-Dimethyl-1,2-benzanthracene",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope","9,10-Dimethyl-1,2-benzanthracene Malignant neoplasm of breast"
AFFECTS,Bilateral salpingectomy with oophorectomy,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Bilateral salpingectomy with oophorectomy Malignant neoplasm of breast
PREDISPOSES,Arginine,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Arginine Malignant neoplasm of breast
PREDISPOSES,Wine,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Wine Malignant neoplasm of breast
AFFECTS,Menopause,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Menopause Malignant neoplasm of breast
PREDISPOSES,Meat,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Meat Malignant neoplasm of breast
PREDISPOSES,Smoking,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Smoking Malignant neoplasm of breast
AFFECTS,sulfuretin,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,"Nucleic Acid, Nucleoside, or Nucleotide",sulfuretin Breast cancer metastatic
AFFECTS,Methyltransferase,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Methyltransferase Malignant neoplasm of breast
AUGMENTS,HSF1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",HSF1 Malignant neoplasm of breast
CAUSES,Iodine,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Iodine Malignant neoplasm of breast
DISRUPTS,Clusterin,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Clusterin Malignant neoplasm of breast
AUGMENTS,Dietary Fats,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Dietary Fats Malignant neoplasm of breast
PREDISPOSES,Eosinophilia,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Eosinophilia Malignant neoplasm of breast
PREDISPOSES,Insulin Resistance,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Insulin Resistance Malignant neoplasm of breast
AUGMENTS,MAD2L2,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,MAD2L2 Malignant neoplasm of breast
AUGMENTS,Urokinase,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,"Nucleic Acid, Nucleoside, or Nucleotide",Urokinase Breast cancer metastatic
AUGMENTS,erbB-2 Receptor|ERBB2,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",erbB-2 Receptor|ERBB2 Malignant neoplasm of breast
AFFECTS,gamma-tocotrienol,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",gamma-tocotrienol Malignant neoplasm of breast
AFFECTS,Oxidative Stress,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Oxidative Stress Malignant neoplasm of breast
PREDISPOSES,palm oil,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,palm oil Malignant neoplasm of breast
PREDISPOSES,Tongue feature,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Tongue feature Malignant neoplasm of breast
AFFECTS,Blueberries,Inflammatory Breast Carcinoma,0.0009990009990009,Female Breast Cancer,Neoplastic Process,Blueberries Inflammatory Breast Carcinoma
AFFECTS,inhibitors,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,"Nucleic Acid, Nucleoside, or Nucleotide",inhibitors Breast cancer metastatic
PREDISPOSES,Triclosan,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Triclosan Malignant neoplasm of breast
PREDISPOSES,Threonine,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Threonine Malignant neoplasm of breast
PREDISPOSES,Medical History,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,Medical History Malignant neoplasm of breast
PREDISPOSES,Progestins,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Progestins Malignant neoplasm of breast
AFFECTS,Genomic Stability,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Genomic Stability Malignant neoplasm of breast
CAUSES,Doxorubicin,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Doxorubicin Malignant neoplasm of breast
PREDISPOSES,bevacizumab,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,bevacizumab Malignant neoplasm of breast
PREDISPOSES,Prior Therapy,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Prior Therapy Malignant neoplasm of breast
AFFECTS,Medical Imaging,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,Medical Imaging Malignant neoplasm of breast
AFFECTS,Xenograft procedure,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Xenograft procedure Malignant neoplasm of breast
AFFECTS,Ginkgo biloba extract,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Ginkgo biloba extract Malignant neoplasm of breast
AFFECTS,chemokine receptor,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,chemokine receptor Malignant neoplasm of breast
AFFECTS,Therapeutic procedure,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,"Element, Ion, or Isotope",Therapeutic procedure Breast cancer metastatic
PREDISPOSES,Vimentin,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Vimentin Malignant neoplasm of breast
PREDISPOSES,MTR,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,MTR Malignant neoplasm of breast
DISRUPTS,Carotenoids,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Carotenoids Malignant neoplasm of breast
PREDISPOSES,Oxidoreductase,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Oxidoreductase Malignant neoplasm of breast
CAUSES,Baclofen,Breast cancer metastatic,0.0279720279720279,Female Breast Cancer,"Nucleic Acid, Nucleoside, or Nucleotide",Baclofen Breast cancer metastatic
PREDISPOSES,Diphosphonates,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Diphosphonates Malignant neoplasm of breast
PREDISPOSES,Folate,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Folate Malignant neoplasm of breast
PREDISPOSES,ORALIT,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,ORALIT Malignant neoplasm of breast
PREDISPOSES,Carotenoids,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Carotenoids Malignant neoplasm of breast
DISRUPTS,alpha-carotene,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",alpha-carotene Malignant neoplasm of breast
