Source,Target,Weight
Female Breast Cancer,Scorpion Venoms,0.3386613386613387
Female Breast Cancer,Toxic Epidermal Necrolysis,0.3386613386613387
Female Breast Cancer,Primary Sj??gren's syndrome,0.3386613386613387
Female Breast Cancer,TRIM4 gene|TRIM4,0.3386613386613387
Female Breast Cancer,MAZ gene|MAZ,0.3386613386613387
Female Breast Cancer,NR2E1 gene|NR2E1,0.0189810189810189
Female Breast Cancer,TNFRSF9 gene|TNFRSF9,0.3386613386613387
Female Breast Cancer,IGHE gene|IGHE,0.3386613386613387
Female Breast Cancer,NUP210 gene|NUP210,0.0189810189810189
Female Breast Cancer,MIR409 gene|MIR409,0.3386613386613387
Female Breast Cancer,CENPK gene|CENPK,0.0279720279720279
Female Breast Cancer,Operation on breast,0.3386613386613387
Female Breast Cancer,ROBO3 gene|ROBO3,0.0039960039960039
Female Breast Cancer,"GTP-Binding Nuclear Protein Ran, Human",0.3386613386613387
Female Breast Cancer,PTPN7 gene|PTPN7,0.3386613386613387
Female Breast Cancer,GNG5 gene|GNG5,0.3386613386613387
Female Breast Cancer,ICOS gene|ICOS,0.0189810189810189
Female Breast Cancer,Neonicotinoid insecticide,0.3386613386613387
Female Breast Cancer,SYNJ2BP-COX16 gene|SYNJ2BP-COX16,0.3386613386613387
Female Breast Cancer,IL1RN gene|IL1RN,0.3386613386613387
Female Breast Cancer,WFDC21P gene|WFDC21P,0.0189810189810189
Female Breast Cancer,TBATA gene|TBATA,0.3386613386613387
Female Breast Cancer,SAV1 gene|SAV1,0.3386613386613387
Female Breast Cancer,RNF126 gene|RNF126,0.0029970029970029
Female Breast Cancer,FAC1 protein|PDC,0.3386613386613387
Female Breast Cancer,DNA Binding Agent,0.0189810189810189
Female Breast Cancer,ADCY5 gene|ADCY5,0.3386613386613387
Female Breast Cancer,PRDM16 gene|PRDM16,0.3386613386613387
Female Breast Cancer,Adult Liver Carcinoma,0.3386613386613387
Female Breast Cancer,Adverse reaction to drug,0.3386613386613387
Female Breast Cancer,laser irradiation,0.3386613386613387
Female Breast Cancer,"DNA, Catalytic",0.3386613386613387
Female Breast Cancer,PHGDH gene|PHGDH,0.3386613386613387
Female Breast Cancer,"PON2 protein, human|PON2",0.0189810189810189
Female Breast Cancer,CLDN4 gene|CLDN4,0.3386613386613387
Female Breast Cancer,CHMP4A gene|CHMP4A,0.3386613386613387
Female Breast Cancer,vitamin E,0.3386613386613387
Female Breast Cancer,Very low density lipoprotein,0.3386613386613387
Female Breast Cancer,"NEK9 protein, human|NEK9",0.3386613386613387
Female Breast Cancer,PZP gene|PZP,0.3386613386613387
Female Breast Cancer,AEBP1 gene|AEBP1,0.3386613386613387
Female Breast Cancer,dose-response relationship,0.3386613386613387
Female Breast Cancer,MIR93 gene|MIR93|MIR9-3,0.3386613386613387
Female Breast Cancer,Structural modification,0.3386613386613387
Female Breast Cancer,KRT1 gene|KRT1,0.0189810189810189
Female Breast Cancer,SOAT1 gene|SOAT1,0.3386613386613387
Female Breast Cancer,bone morphogenesis,0.0
Female Breast Cancer,Proto-Oncogene Proteins p21(ras)|CDKN1A|TCEAL1|NSG1|H3F3AP6,0.3386613386613387
Female Breast Cancer,CD24 gene|CD24,0.3386613386613387
Female Breast Cancer,SPATA13 gene|SPATA13,0.0089910089910089
Female Breast Cancer,"IL7 protein, human|IL7",0.0089910089910089
Female Breast Cancer,USP10 gene|USP10,0.0029970029970029
Female Breast Cancer,"Administration, Oral",0.3386613386613387
Female Breast Cancer,CKS2 gene|CKS2,0.3386613386613387
Female Breast Cancer,CDC2 Protein Kinase,0.3386613386613387
Female Breast Cancer,LILRB1 gene|LILRB1,0.3386613386613387
Female Breast Cancer,TENM1 gene|TENM1,0.3386613386613387
Female Breast Cancer,PDGFRB gene|PDGFRB,0.3386613386613387
Female Breast Cancer,CHRNA6 gene|CHRNA6,0.0279720279720279
Female Breast Cancer,GPNMB gene|GPNMB,0.3386613386613387
Female Breast Cancer,BCSC-1 Protein|VWA5A,0.0
Female Breast Cancer,paired basic amino acid cleaving enzyme,0.3386613386613387
Female Breast Cancer,HDAC2 gene|HDAC2,0.0029970029970029
Female Breast Cancer,Cancer Prevention,0.3386613386613387
Female Breast Cancer,"BSG protein, human|BSG",0.3386613386613387
Female Breast Cancer,HINT1 gene|HINT1,0.0279720279720279
Female Breast Cancer,LILRB2 gene|LILRB2,0.3386613386613387
Female Breast Cancer,caffeic acid phenethyl ester,0.3386613386613387
Female Breast Cancer,Secondary malignant neoplasm of skin NOS,0.3386613386613387
Female Breast Cancer,"MCL1 protein, human|MCL1",0.3386613386613387
Female Breast Cancer,BUB1 gene|BUB1,0.3386613386613387
Female Breast Cancer,CCAAT-Enhancer-Binding Proteins|EBP,0.3386613386613387
Female Breast Cancer,TACC2 gene|TACC2,0.3386613386613387
Female Breast Cancer,targeted prevention,0.0099900099900099
Female Breast Cancer,MIRN23A gene|MIR23A,0.3386613386613387
Female Breast Cancer,Vegetable Proteins,0.3386613386613387
Female Breast Cancer,RBM5 gene|RBM5,0.3386613386613387
Female Breast Cancer,MIRN326 gene|MIR326,0.3386613386613387
Female Breast Cancer,Chemotherapeutic agent,0.3386613386613387
Female Breast Cancer,HOXA9 gene|HOXA9,0.3386613386613387
Female Breast Cancer,MIRN195 gene|MIR195,0.3386613386613387
Female Breast Cancer,Radioisotopes,0.3386613386613387
Female Breast Cancer,Developmental Process,0.3386613386613387
Female Breast Cancer,Transforming Growth Factors,0.3386613386613387
Female Breast Cancer,Growth Factor Gene,0.3386613386613387
Female Breast Cancer,High energy food,0.3386613386613387
Female Breast Cancer,"Leukemia, Myelocytic, Acute",0.3386613386613387
Female Breast Cancer,Maximal Voluntary Ventilation,0.3386613386613387
Female Breast Cancer,NCOA2 gene|NCOA2,0.3386613386613387
Female Breast Cancer,Acylation,0.3386613386613387
Female Breast Cancer,Conception,0.3386613386613387
Female Breast Cancer,Glucose Transporter,0.3386613386613387
Female Breast Cancer,Cesarean section (finding),0.3386613386613387
Female Breast Cancer,GSTO2 gene|GSTO2,0.3386613386613387
Female Breast Cancer,"Carcinoma, Cribriform",0.0029970029970029
Female Breast Cancer,Endocrine Surgical Procedures,0.0279720279720279
Female Breast Cancer,PROTEIN INTAKE,0.3386613386613387
Female Breast Cancer,Immunologic Deficiency Syndromes,0.3386613386613387
Female Breast Cancer,"Markers, DNA",0.3386613386613387
Female Breast Cancer,monoclonal antibody CC49,0.3386613386613387
Female Breast Cancer,impaired glucose tolerance,0.3386613386613387
Female Breast Cancer,Stabilization,0.3386613386613387
Female Breast Cancer,Vitamin E intake,0.3386613386613387
Female Breast Cancer,parathyroid hormone-related protein|PTHLH,0.3386613386613387
Female Breast Cancer,BCAS2 gene|BCAS2,0.3386613386613387
Female Breast Cancer,Ingestion,0.3386613386613387
Female Breast Cancer,Tetranucleotide Repeats,0.3386613386613387
Female Breast Cancer,Endometrial adenocarcinoma,0.3386613386613387
Female Breast Cancer,Leukemia P388,0.0279720279720279
Female Breast Cancer,Lymphocyte antigen CD82|CD82,0.3386613386613387
Female Breast Cancer,Restriction fragment length polymorphism,0.3386613386613387
Female Breast Cancer,"Cell Transformation, Neoplastic",0.3386613386613387
Female Breast Cancer,"PRSS8 protein, human|PRSS8",0.0099900099900099
Female Breast Cancer,Pharmaceutical Adjuvants,0.3386613386613387
Female Breast Cancer,Protein Tyrosine Kinase,0.3386613386613387
Female Breast Cancer,glutathione S-transferase pi,0.3386613386613387
Female Breast Cancer,"O-(glucuronic acid 2-sulfate)-(1--3)-O-(2,5)-andydrotalitol 6-sulfate",0.3386613386613387
Female Breast Cancer,CDK10 gene|CDK10,0.3386613386613387
Female Breast Cancer,Benzene,0.0279720279720279
Female Breast Cancer,"FOLR1 protein, human|FOLR1",0.3386613386613387
Female Breast Cancer,HSD17B2 gene|HSD17B2|HSD17B7P2,0.3386613386613387
Female Breast Cancer,Glial Fibrillary Acidic Protein,0.3386613386613387
Female Breast Cancer,Tumor proteins,0.3386613386613387
Female Breast Cancer,NCSTN gene|NCSTN,0.3386613386613387
Female Breast Cancer,DEK gene|DEK,0.3386613386613387
Female Breast Cancer,BCAR1 gene|BCAR1,0.0279720279720279
Female Breast Cancer,TEK gene|TEK,0.0279720279720279
Female Breast Cancer,Sleep Deprivation,0.3386613386613387
Female Breast Cancer,ITGA5 gene|ITGA5,0.0279720279720279
Female Breast Cancer,epithelial cell differentiation,0.3386613386613387
Female Breast Cancer,VCP gene|VCP,0.3386613386613387
Female Breast Cancer,Carcinoid Tumor,0.3386613386613387
Female Breast Cancer,DNAJA3,0.3386613386613387
Female Breast Cancer,"[M]Adenocarcinoma, metastatic, NOS",0.0009990009990009
Female Breast Cancer,"CTTN protein, human|CTTN",0.3386613386613387
Female Breast Cancer,SNX9 gene|SNX9,0.0279720279720279
Female Breast Cancer,PML gene|PML,0.3386613386613387
Female Breast Cancer,Post-Transcriptional Regulation,0.3386613386613387
Female Breast Cancer,Epstein-Barr virus DNA,0.3386613386613387
Female Breast Cancer,BRCA2,0.3386613386613387
Female Breast Cancer,MIRN10A gene|MIR10A,0.3386613386613387
Female Breast Cancer,RORA gene|RORA,0.0279720279720279
Female Breast Cancer,Uridine Diphosphate Sugars,0.3386613386613387
Female Breast Cancer,Mitogen-Activated Protein Kinase 13|MAPK13,0.3386613386613387
Female Breast Cancer,"Ribosomal Protein S6 Kinases, 70-kDa",0.3386613386613387
Female Breast Cancer,Vitamin B1 Intake,0.3386613386613387
Female Breast Cancer,LATS2 gene|LATS2,0.3386613386613387
Female Breast Cancer,"PER2 protein, mammalian|PGR|PR@|PRH2|TMEM37|ERVK-7|ERVK-8|ERVK-10|ERVK-9|ERVK-21|ERVK-18|ERVK-25|ERVK-24|ERVK-19",0.3386613386613387
Female Breast Cancer,mitochondrial DNA replication,0.3386613386613387
Female Breast Cancer,peptide T amide,0.3386613386613387
Female Breast Cancer,"HDAC5 protein, human|HDAC5",0.3386613386613387
Female Breast Cancer,FYN gene|FYN,0.3386613386613387
Female Breast Cancer,FOXO3A gene|FOXO3,0.3386613386613387
Female Breast Cancer,hepatitis B virus X protein,0.3386613386613387
Female Breast Cancer,LAPTM4B gene|LAPTM4B,0.3386613386613387
Female Breast Cancer,Activated-Leukocyte Cell Adhesion Molecule,0.3386613386613387
Female Breast Cancer,PAWR gene|PAWR,0.3386613386613387
Female Breast Cancer,ITGB3 gene|ITGB3,0.3386613386613387
Female Breast Cancer,MIRN423 gene|MIR423,0.3386613386613387
Female Breast Cancer,DICER1 gene|DICER1,0.3386613386613387
Female Breast Cancer,Peutz-Jeghers Syndrome,0.3386613386613387
Female Breast Cancer,Saethre-Chotzen Syndrome,0.3386613386613387
Female Breast Cancer,Sterol Regulatory Element Binding Protein 2,0.3386613386613387
Female Breast Cancer,MMP2 gene|MMP2,0.3386613386613387
Female Breast Cancer,DDR2 gene|DDR2,0.3386613386613387
Female Breast Cancer,SMYD3 gene|SMYD3,0.3386613386613387
Female Breast Cancer,"Gene Products, Protein",0.3386613386613387
Female Breast Cancer,"Oncogene, RET|RET",0.3386613386613387
Female Breast Cancer,protein kinase D,0.0099900099900099
Female Breast Cancer,Nucleolar Organizer Region,0.3386613386613387
Female Breast Cancer,Hormone level abnormal,0.3386613386613387
Female Breast Cancer,monocyte activation,0.3386613386613387
Female Breast Cancer,Nucleosides,0.3386613386613387
Female Breast Cancer,Myristic Acid,0.3386613386613387
Female Breast Cancer,Cell Cycle Checkpoint Genes,0.3386613386613387
Female Breast Cancer,NOS3 gene|NOS3,0.3386613386613387
Female Breast Cancer,Malignant neoplasm of thyroid,0.3386613386613387
Female Breast Cancer,Liver and Intrahepatic Biliary Tract Carcinoma,0.3386613386613387
Female Breast Cancer,DNAJC27,0.3386613386613387
Female Breast Cancer,RBL2 gene|RBL2,0.3386613386613387
Female Breast Cancer,MASS LESION,0.0109890109890109
Female Breast Cancer,Sequela of disorder,0.3386613386613387
Female Breast Cancer,Endocrine Gland Neoplasms,0.3386613386613387
Female Breast Cancer,Oncogenic Viruses,0.3386613386613387
Female Breast Cancer,"SBEM protein, human|MUCL1",0.3386613386613387
Female Breast Cancer,Candidate Disease Gene|AR,0.3386613386613387
Female Breast Cancer,Cholesterol Esters,0.3386613386613387
Female Breast Cancer,Morphogenesis,0.0279720279720279
Female Breast Cancer,Estrogen-progestin preparation,0.3386613386613387
Female Breast Cancer,CCAAT-Enhancer-Binding Protein-delta,0.3386613386613387
Female Breast Cancer,ZNF365 gene|ZNF365,0.3386613386613387
Female Breast Cancer,ERCC3 gene|ERCC3,0.3386613386613387
Female Breast Cancer,oncoprotein p21|CDKN1A|SLC12A9,0.3386613386613387
Female Breast Cancer,ETV4 gene|ETV4,0.3386613386613387
Female Breast Cancer,Ovulation Induction,0.3386613386613387
Female Breast Cancer,FCGR3A gene|FCGR3A,0.3386613386613387
Female Breast Cancer,S 1 (combination),0.0279720279720279
Female Breast Cancer,CONSTITUTIONAL ORIGIN,0.3386613386613387
Female Breast Cancer,fatty acid amide hydrolase,0.0099900099900099
Female Breast Cancer,HMGN2 Protein,0.3386613386613387
Female Breast Cancer,GJB2 gene|GJB2,0.0029970029970029
Female Breast Cancer,PTH-Parathyroid hormone level result,0.3386613386613387
Female Breast Cancer,Recurrent Carcinoma,0.3386613386613387
Female Breast Cancer,v-myb Genes|MYB,0.3386613386613387
Female Breast Cancer,Circadian Rhythm Disorders,0.3386613386613387
Female Breast Cancer,reverse transcription polymerase chain reaction,0.3386613386613387
Female Breast Cancer,"TSLP protein, human|TSLP",0.3386613386613387
Female Breast Cancer,Secondary malignant neoplasm of spinal cord,0.3386613386613387
Female Breast Cancer,MIRN133B gene|MIR133B,0.3386613386613387
Female Breast Cancer,WISP1 gene|WISP1,0.3386613386613387
Female Breast Cancer,Paracrine Communication,0.3386613386613387
Female Breast Cancer,LIMS1 gene|LIMS1,0.3386613386613387
Female Breast Cancer,SIX1 gene|SIX1,0.3386613386613387
Female Breast Cancer,SULF1 gene|SULF1,0.3386613386613387
Female Breast Cancer,Dopamine Receptor,0.3386613386613387
Female Breast Cancer,MAGI2-AS3 gene|MAGI2-AS3,0.3386613386613387
Female Breast Cancer,beta-site APP cleaving enzyme 1,0.0029970029970029
Female Breast Cancer,Chronic disease,0.3386613386613387
Female Breast Cancer,KDM6A gene|KDM6A,0.3386613386613387
Female Breast Cancer,Interferon Signaling Process,0.3386613386613387
Female Breast Cancer,Fibroblast Growth Factor 2|FGF2,0.0109890109890109
Female Breast Cancer,UGT1A4 gene|UGT1A4,0.3386613386613387
Female Breast Cancer,ATOX1 gene|ATOX1,0.3386613386613387
Female Breast Cancer,"KISS1R protein, human|KISS1R",0.0189810189810189
Female Breast Cancer,GAS1 gene|GAS1,0.0109890109890109
Female Breast Cancer,F2R gene|F2R,0.0109890109890109
Female Breast Cancer,LINC00668 gene|LINC00668,0.3386613386613387
Female Breast Cancer,tumor protein D52|TPD52,0.3386613386613387
Female Breast Cancer,SH2B3 gene|SH2B3,0.0189810189810189
Female Breast Cancer,MRTFA gene|MKL1,0.3386613386613387
Female Breast Cancer,FDG-Positron Emission Tomography and Computed Tomography Scan,0.3386613386613387
Female Breast Cancer,SEPT7 gene|SEPT7,0.0109890109890109
Female Breast Cancer,AGO1 gene|AGO1,0.3386613386613387
Female Breast Cancer,CSK gene|CSK,0.0039960039960039
Female Breast Cancer,Microinvasive tumor,0.0109890109890109
Female Breast Cancer,ATF4 gene|ATF4,0.3386613386613387
Female Breast Cancer,PBX1 gene|PBX1,0.3386613386613387
Female Breast Cancer,VLDLR gene|VLDLR,0.3386613386613387
Female Breast Cancer,WNT6 gene|WNT6,0.3386613386613387
Female Breast Cancer,ZBTB1 gene|ZBTB1,0.3386613386613387
Female Breast Cancer,PSMG3-AS1 gene|PSMG3-AS1,0.3386613386613387
Female Breast Cancer,FBXW5 gene|FBXW5,0.0279720279720279
Female Breast Cancer,EPDR1 gene|EPDR1,0.3386613386613387
Female Breast Cancer,SPINT1-AS1 gene|SPINT1-AS1,0.3386613386613387
Female Breast Cancer,CXCR1 gene|CXCR1,0.3386613386613387
Female Breast Cancer,MIR26B gene|MIR26B,0.0189810189810189
Female Breast Cancer,TUFT1 gene|TUFT1,0.0189810189810189
Female Breast Cancer,ZG16B gene|ZG16B,0.3386613386613387
Female Breast Cancer,Photosensitizing Agents,0.0
Female Breast Cancer,KMT5A gene|KMT5A,0.3386613386613387
Female Breast Cancer,SNHG7 gene|SNHG7,0.3386613386613387
Female Breast Cancer,SETD2 gene|SETD2,0.3386613386613387
Female Breast Cancer,"BMPR1B protein, human|BMPR1B",0.3386613386613387
Female Breast Cancer,PKM gene|PKM,0.3386613386613387
Female Breast Cancer,Lymphangiogenesis,0.3386613386613387
Female Breast Cancer,Nucleic Acid Probes,0.3386613386613387
Female Breast Cancer,Protein Quaking,0.3386613386613387
Female Breast Cancer,STIP1 gene|STIP1|TFIP11|NECAB1,0.3386613386613387
Female Breast Cancer,Malignant neoplasm of oropharynx,0.3386613386613387
Female Breast Cancer,TPX2 gene|TPX2,0.0189810189810189
Female Breast Cancer,IFNGR1 gene|IFNGR1,0.3386613386613387
Female Breast Cancer,MIR374B gene|MIR374B,0.3386613386613387
Female Breast Cancer,AQP3 gene|AQP3,0.3386613386613387
Female Breast Cancer,FGD5-AS1 gene|FGD5-AS1,0.3386613386613387
Female Breast Cancer,SNHG15 gene|SNHG15,0.3386613386613387
Female Breast Cancer,MicroRNA 19B,0.3386613386613387
Female Breast Cancer,ZNF213 gene|ZNF213,0.0189810189810189
Female Breast Cancer,FAT3 gene|FAT3,0.0189810189810189
Female Breast Cancer,Low expression,0.3386613386613387
Female Breast Cancer,Cytokinesis,0.0039960039960039
Female Breast Cancer,Dietary carbohydrate intake,0.3386613386613387
Female Breast Cancer,FBXO15 gene|FBXO15,0.3386613386613387
Female Breast Cancer,RNA Polymerase I|ERVW-4,0.0039960039960039
Female Breast Cancer,TRAPPC10 gene|TRAPPC10,0.0279720279720279
Female Breast Cancer,CT83 gene|CT83,0.0189810189810189
Female Breast Cancer,PSMC2 gene|PSMC2,0.3386613386613387
Female Breast Cancer,PTPRT gene|PTPRT,0.3386613386613387
Female Breast Cancer,Serine-tRNA Ligase|TRNA,0.3386613386613387
Female Breast Cancer,BRD4 gene|BRD4,0.3386613386613387
Female Breast Cancer,PDCD11 gene|PDCD11,0.0189810189810189
Female Breast Cancer,AEBP2 gene|AEBP2,0.3386613386613387
Female Breast Cancer,DPP8 gene|DPP8,0.3386613386613387
Female Breast Cancer,ACE2 gene|ACE2,0.3386613386613387
Female Breast Cancer,PCNT gene|PCNT,0.3386613386613387
Female Breast Cancer,TIMM17A gene|TIMM17A,0.3386613386613387
Female Breast Cancer,CXCR5 gene|CXCR5,0.0279720279720279
Female Breast Cancer,DPP7 gene|DPP7,0.3386613386613387
Female Breast Cancer,SEMA4C gene|SEMA4C,0.0279720279720279
Female Breast Cancer,UBQLN1 gene|UBQLN1,0.3386613386613387
Female Breast Cancer,Ribosomal Proteins,0.3386613386613387
Female Breast Cancer,ADAMTS9-AS1 gene|ADAMTS9-AS1,0.3386613386613387
Female Breast Cancer,NAA50 gene|NAA50,0.3386613386613387
Female Breast Cancer,Inflammatory Bowel Diseases,0.3386613386613387
Female Breast Cancer,LINC00174 gene|LINC00174,0.3386613386613387
Female Breast Cancer,BCLAF1 gene|BCLAF1,0.3386613386613387
Female Breast Cancer,GNG13 gene|GNG13,0.3386613386613387
Female Breast Cancer,IGLC2 gene|IGLC2,0.0189810189810189
Female Breast Cancer,Food Consumption,0.3386613386613387
Female Breast Cancer,IRAK3 gene|IRAK3,0.3386613386613387
Female Breast Cancer,MicroRNA 1246,0.0189810189810189
Female Breast Cancer,"NOS1 protein, human|NOS1|NANOS1",0.0189810189810189
Female Breast Cancer,CALCIUM/VITAMIN D,0.0109890109890109
Female Breast Cancer,CGAS gene|CGAS,0.0029970029970029
Female Breast Cancer,Cellular Apoptosis Susceptibility Protein,0.0189810189810189
Female Breast Cancer,carbohydrate analog,0.3386613386613387
Female Breast Cancer,TRIM72 gene|TRIM72,0.3386613386613387
Female Breast Cancer,DUSP8 gene|DUSP8,0.3386613386613387
Female Breast Cancer,Adrenal Gland Hyperfunction,0.0089910089910089
Female Breast Cancer,Body position,0.3386613386613387
Female Breast Cancer,SIN3A gene|SIN3A,0.0029970029970029
Female Breast Cancer,GSDME gene|GSDME,0.3386613386613387
Female Breast Cancer,FERMT1 gene|FERMT1,0.0189810189810189
Female Breast Cancer,MIR449A gene|MIR449A,0.0189810189810189
Female Breast Cancer,CDK18 gene|CDK18,0.3386613386613387
Female Breast Cancer,ILF3 gene|ILF3,0.3386613386613387
Female Breast Cancer,NSRP1 gene|NSRP1,0.0029970029970029
Female Breast Cancer,SOX13 gene|SOX13,0.3386613386613387
Female Breast Cancer,PIEZO1 gene|PIEZO1,0.3386613386613387
Female Breast Cancer,CHAC1 gene|CHAC1,0.3386613386613387
Female Breast Cancer,Retinoblastoma Protein|RB1,0.0
Female Breast Cancer,CDH2 gene|CDH2,0.0029970029970029
Female Breast Cancer,ISYNA1 gene|ISYNA1,0.3386613386613387
Female Breast Cancer,TFE3 gene|TFE3,0.0029970029970029
Female Breast Cancer,SLC16A3 gene|SLC16A3,0.3386613386613387
Female Breast Cancer,ELOVL5 gene|ELOVL5,0.0029970029970029
Female Breast Cancer,PTPN18 gene|PTPN18,0.0029970029970029
Female Breast Cancer,SPI1 gene|SPI1,0.3386613386613387
Female Breast Cancer,SARS1 gene,0.3386613386613387
Female Breast Cancer,Chemoimmunotherapy,0.0189810189810189
Female Breast Cancer,hla gene,0.3386613386613387
Female Breast Cancer,SAA1 gene|SAA1,0.3386613386613387
Female Breast Cancer,PRSS22 gene|PRSS22,0.0029970029970029
Female Breast Cancer,glutamic acid,0.3386613386613387
Female Breast Cancer,"PTK2 protein, human|PTK2",0.0029970029970029
Female Breast Cancer,Heterogeneous-Nuclear Ribonucleoprotein U,0.0189810189810189
Female Breast Cancer,USP46 gene|USP46,0.0189810189810189
Female Breast Cancer,BCAR4 gene|BCAR4,0.3386613386613387
Female Breast Cancer,Genetic Carriers,0.3386613386613387
Female Breast Cancer,TMEM9 gene|TMEM9,0.3386613386613387
Female Breast Cancer,Positive Regulation of Apoptosis,0.3386613386613387
Female Breast Cancer,IFNK gene|IFNK,0.0039960039960039
Female Breast Cancer,Surviving free of recurrence of neoplastic disease,0.0029970029970029
Female Breast Cancer,IGSF9 gene|IGSF9,0.3386613386613387
Female Breast Cancer,Liver carcinoma,0.0029970029970029
Female Breast Cancer,CMTM7 gene|CMTM7,0.3386613386613387
Female Breast Cancer,"Genes, Duplicate",0.3386613386613387
Female Breast Cancer,GDF2 gene|GDF2,0.3386613386613387
Female Breast Cancer,ENPP1 gene|ENPP1,0.3386613386613387
Female Breast Cancer,GLIS3 gene|GLIS3,0.0189810189810189
Female Breast Cancer,ABCG1 gene|ABCG1,0.3386613386613387
Female Breast Cancer,"estrogen receptor alpha, human",0.3386613386613387
Female Breast Cancer,DPT gene|DPT,0.3386613386613387
Female Breast Cancer,LONG INTERGENIC NONCODING RNA PINKY|PNKY,0.3386613386613387
Female Breast Cancer,Cancer Vaccines,0.3386613386613387
Female Breast Cancer,MIR223 gene|MIR223,0.3386613386613387
Female Breast Cancer,SPARCL1 gene|SPARCL1,0.3386613386613387
Female Breast Cancer,Immunologic Factors,0.0029970029970029
Female Breast Cancer,TPBG gene|TPBG,0.3386613386613387
Female Breast Cancer,Estrogen Receptor Status - Clinical Trial Eligibility Criteria,0.3386613386613387
Female Breast Cancer,DSCR9 gene|DSCR9,0.3386613386613387
Female Breast Cancer,"DDIT3 protein, human|DDIT3",0.3386613386613387
Female Breast Cancer,nerve growth factor,0.0189810189810189
Female Breast Cancer,ARHGAP25 gene|ARHGAP25,0.3386613386613387
Female Breast Cancer,NLRP12 gene|NLRP12,0.0189810189810189
Female Breast Cancer,FBXW2 gene|FBXW2,0.3386613386613387
Female Breast Cancer,"RTN4 protein, human|RTN4",0.3386613386613387
Female Breast Cancer,IL19 gene|IL19,0.3386613386613387
Female Breast Cancer,DNAJB6 gene|DNAJB6,0.0189810189810189
Female Breast Cancer,UBE3B gene|UBE3B,0.3386613386613387
Female Breast Cancer,ZNF703 gene|ZNF703,0.3386613386613387
Female Breast Cancer,"plY protein, Streptococcus pneumoniae",0.0189810189810189
Female Breast Cancer,Does ask questions,0.3386613386613387
Female Breast Cancer,zinc pyrithione,0.0189810189810189
Female Breast Cancer,SOCS3 gene|SOCS3,0.3386613386613387
Female Breast Cancer,Focal Adhesion Kinase 1,0.0029970029970029
Female Breast Cancer,KDM2A gene|KDM2A,0.3386613386613387
Female Breast Cancer,SIAE gene|SIAE,0.3386613386613387
Female Breast Cancer,secreted frizzled related protein 1,0.3386613386613387
Female Breast Cancer,LINC02086 gene|LINC02086,0.3386613386613387
Female Breast Cancer,SERPINA5 gene|SERPINA5,0.3386613386613387
Female Breast Cancer,GRAMD1B gene|GRAMD1B,0.0189810189810189
Female Breast Cancer,DACH1 gene|DACH1,0.3386613386613387
Female Breast Cancer,GBP1 gene|GBP1,0.3386613386613387
Female Breast Cancer,MBD4 gene|MBD4,0.3386613386613387
Female Breast Cancer,MUTYH Gene Mutation,0.3386613386613387
Female Breast Cancer,"CREB3L4 protein, human|CREB3L4",0.0189810189810189
Female Breast Cancer,EPYC gene|EPYC,0.0279720279720279
Female Breast Cancer,EIF4E gene|EIF4E,0.3386613386613387
Female Breast Cancer,MGP gene|MGP,0.3386613386613387
Female Breast Cancer,VAMP7 gene|VAMP7,0.3386613386613387
Female Breast Cancer,"Discharge, body substance",0.0109890109890109
Female Breast Cancer,QSOX2 gene|QSOX2,0.0189810189810189
Female Breast Cancer,NUP155 gene|NUP155,0.0279720279720279
Female Breast Cancer,ZNF410 gene|ZNF410,0.3386613386613387
Female Breast Cancer,"Culture Media, Conditioned",0.3386613386613387
Female Breast Cancer,Sugars,0.3386613386613387
Female Breast Cancer,"CDK12 protein, human|CDK12",0.0089910089910089
Female Breast Cancer,MIR190B gene|MIR190B,0.0089910089910089
Female Breast Cancer,Friend Leukemia Integration 1 Transcription Factor,0.3386613386613387
Female Breast Cancer,"RAI3 protein, human|GPRC5A",0.0189810189810189
Female Breast Cancer,JMJD1C gene|JMJD1C,0.3386613386613387
Female Breast Cancer,PPP1R21 gene|PPP1R21,0.3386613386613387
Female Breast Cancer,BICD1 gene|BICD1,0.0189810189810189
Female Breast Cancer,EMP2 gene|EMP2,0.0189810189810189
Female Breast Cancer,NDUFB3|TNFAIP1,0.3386613386613387
Female Breast Cancer,RAD51,0.0279720279720279
Female Breast Cancer,Topotecan,0.3386613386613387
Female Breast Cancer,ACSL4,0.3386613386613387
Female Breast Cancer,Body mass index,0.0029970029970029
Female Breast Cancer,Metabolites,0.3386613386613387
Female Breast Cancer,anthracene,0.3386613386613387
Female Breast Cancer,Methylcholanthrene,0.3386613386613387
Female Breast Cancer,MTRR,0.3386613386613387
Female Breast Cancer,MTA2,0.3386613386613387
Female Breast Cancer,Growth,0.0279720279720279
Female Breast Cancer,Pregnancy,0.0039960039960039
Female Breast Cancer,DYRK2,0.3386613386613387
Female Breast Cancer,Velcade,0.3386613386613387
Female Breast Cancer,lycopene,0.3386613386613387
Female Breast Cancer,SMURF1,0.0279720279720279
Female Breast Cancer,polyphenols,0.3386613386613387
Female Breast Cancer,Obesity,0.0019980019980019
Female Breast Cancer,Etodolac,0.3386613386613387
Female Breast Cancer,Interleukin-6,0.3386613386613387
Female Breast Cancer,Well in self,0.3386613386613387
Female Breast Cancer,1-Phosphatidylinositol 3-Kinase,0.0089910089910089
Female Breast Cancer,Androgens,0.3386613386613387
Female Breast Cancer,TARBP2,0.0279720279720279
