PREDICATE,SUBJECT_NAME,OBJECT_NAME,Factuality_Score,Cancer_Type
DIAGNOSES,Body mass index procedure,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Perfusion Magnetic Resonance Imaging,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Puncture biopsy,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
MEASURES,environmental factors,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,Statistical Analysis,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,"Oxygen measurement, partial pressure, arterial",Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Fine needle aspiration biopsy,Inflammatory Breast Carcinoma,0.0059940059940059,Female Breast Cancer
DIAGNOSES,Microarray Analysis,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,"Tomography, Emission-Computed",Inflammatory Breast Carcinoma,0.0059940059940059,Female Breast Cancer
DIAGNOSES,Oncologist,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Radiation therapist,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Whole Body Imaging,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Medical Imaging,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer
DIAGNOSES,Paraffin Embedding,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Spinal Puncture,Breast cancer recurrent,0.0069930069930069,Recurrent Breast Cancer
DIAGNOSES,Magnetic Resonance Imaging,Recurrent Breast Carcinoma,0.0019980019980019,Recurrent Breast Cancer
DIAGNOSES,Core needle biopsy,estrogen receptor-positive breast cancer,0.0049950049950049,Female Breast Cancer
DIAGNOSES,Biological Assay,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Transmission imaging,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,CD4/CD8 ratio procedure,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Immunoassay method,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,X-Ray Computed Tomography,Early-Stage Breast Carcinoma,0.0029970029970029,Female Breast Cancer
DIAGNOSES,Chemokine (C-X-C Motif) Ligand 10 Measurement,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Airway Resistance Test,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Biopsy of breast,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Western Blotting,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,High sensitivity,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Diffuse Optical Tomography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Oncologists,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,MammaPrint,Recurrent Breast Carcinoma,0.0019980019980019,Recurrent Breast Cancer
DIAGNOSES,Pathologic Examination,Invasive Ductal Breast Carcinoma,0.0019980019980019,Female Breast Cancer
DIAGNOSES,Biopsy,Breast cancer stage III,0.0029970029970029,Female Breast Cancer
DIAGNOSES,Blood Vessel Density,Triple-Negative Breast Carcinoma,0.0,Female Breast Cancer
DIAGNOSES,Axillary Reverse Mapping,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,BRCA Mutation Analysis,contralateral breast cancer,0.0,Female Breast Cancer
DIAGNOSES,Diagnostic Neoplasm Staging,HER2-positive carcinoma of breast,0.0059940059940059,Female Breast Cancer
DIAGNOSES,Computed Tomography with Contrast,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,High-Throughput Screening,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Liquid Biopsy,estrogen receptor-positive breast cancer,0.0049950049950049,Female Breast Cancer
DIAGNOSES,Fine needle aspiration biopsy,Invasive Ductal Breast Carcinoma,0.0019980019980019,Female Breast Cancer
DIAGNOSES,Complete Blood Count,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,serum Fatty acid level,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,High-Throughput Nucleotide Sequencing,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Ki67 Measurement,Invasive Ductal Breast Carcinoma,0.0019980019980019,Female Breast Cancer
DIAGNOSES,Noninvasive Prenatal Testing,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,methodological quality,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,Assay,Mucinous breast cancer,0.0009990009990009,Other
DIAGNOSES,Screening for malignant neoplasm of lung,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Physicians,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
DIAGNOSES,Estimated Glomerular Filtration Rate,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Chest imaging,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Needle biopsy procedure,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Assay,Breast cancer stage III,0.0029970029970029,Female Breast Cancer
DIAGNOSES,Magnetic resonance imaging of breast,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Diagnosis,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
DIAGNOSES,Glomerular Filtration Rate,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,thermography,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Fas Cell Surface Death Receptor Measurement,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
MEASURES,Risk Analysis,contralateral breast cancer,0.0,Female Breast Cancer
DIAGNOSES,Screening procedure,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
DIAGNOSES,Cardiac monitoring,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
DIAGNOSES,Ultrasound Tomography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,PET/CT scan,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
DIAGNOSES,PET/CT scan,estrogen receptor-positive breast cancer,0.0049950049950049,Female Breast Cancer
DIAGNOSES,Observation - diagnostic procedure,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Observation - diagnostic procedure,estrogen receptor-positive breast cancer,0.0049950049950049,Female Breast Cancer
DIAGNOSES,Cytokeratin 19 Fragment 21-1 Measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Elasticity Imaging Techniques,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
DIAGNOSES,Lymphangiography,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
DIAGNOSES,Ultrasonography,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
DIAGNOSES,Magnetic Resonance Imaging,contralateral breast cancer,0.0,Female Breast Cancer
DIAGNOSES,Mammography,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
MEASURES,Nested Case-Control Studies,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Pathologic Examination,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Diffusion Kurtosis Imaging,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Subtyping,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
DIAGNOSES,Foundation for the Accreditation of Cellular Therapy,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Physicians,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Biomarker Analysis,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Practitioner,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Positron Emission Tomography and Magnetic Resonance Imaging,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,Laboratory Procedures,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Immunoenzyme Procedure,Carcinoma breast stage I,0.0,Female Breast Cancer
DIAGNOSES,High resolution,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Epidermal Growth Factor Receptor Measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Mutagenesis Procedure,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,"Spectrum Analysis, Raman",Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
DIAGNOSES,PD-L1 IHC 22C3 PharmDx,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Image quality analysis,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Diagnosis,Breast cancer stage III,0.0029970029970029,Female Breast Cancer
DIAGNOSES,Radionuclide Imaging,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
DIAGNOSES,Flow Cytometry,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Conventional Imaging,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Traditional Healer,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Clinical Decision-Making,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,Risk Analysis,Secondary malignant neoplasm of breast,0.0049950049950049,Female Breast Cancer
DIAGNOSES,Genetic screening method,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
MEASURES,Cell Migration Assays,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Needle biopsy procedure,HER2-positive carcinoma of breast,0.0059940059940059,Female Breast Cancer
DIAGNOSES,Cell Count,Female Breast Carcinoma,0.0069930069930069,Female Breast Cancer
DIAGNOSES,Single-Cell Analysis,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
DIAGNOSES,Molecular Imaging,HER2-positive carcinoma of breast,0.0059940059940059,Female Breast Cancer
DIAGNOSES,"Tomography, Emission-Computed",malignant neoplasm of breast staging,0.0,Female Breast Cancer
DIAGNOSES,Staining Intensity,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Magnetic Resonance Imaging,Luminal B Breast Carcinoma,0.0039960039960039,Female Breast Cancer
DIAGNOSES,Dynamic Contrast-Enhanced Magnetic Resonance Imaging,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,"Ultrasonography, Mammary",Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
DIAGNOSES,Polysomnography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Breast scan,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Breast Cancer Type 1 Susceptibility Protein Measurement,Basal-Like Breast Carcinoma,0.0019980019980019,Female Breast Cancer
DIAGNOSES,Photon Counting Computed Tomography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Fluorescent in Situ Hybridization,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer
MEASURES,Immunofluorescence,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Paraffin Embedding,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer
DIAGNOSES,Endoscopy of stomach,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Polymerase Chain Reaction,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer
DIAGNOSES,Diagnostic Imaging,Breast cancer recurrent,0.0069930069930069,Recurrent Breast Cancer
DIAGNOSES,Polymerase Chain Reaction,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
MEASURES,Clinical Research,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,"Centrifugation, Density Gradient",Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Staining method,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,"Cortisol measurement, free, urine",Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,"Spectrum Analysis, Raman",Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Autoradiography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Histology Procedure,Female Breast Carcinoma,0.0069930069930069,Female Breast Cancer
DIAGNOSES,Image analysis,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Xeromammography,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Gel Electrophoresis,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Cytometry,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,"Electrophoresis, Agar Gel",Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Physical breast examination,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Genetic screening method,Familial cancer of breast,0.0059940059940059,Female Breast Cancer
DIAGNOSES,Immunologic Tests,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Endoscopic biopsy,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Immunoperoxidase Techniques,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,"Immune complex assay, Raji cell",Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Cytophotometry,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Radioimmunoassay,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
MEASURES,Flow Cytometry,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Calcium measurement,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Carcinoembryonic antigen measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Orbital biopsy,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Periodic acid Schiff stain method,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,Measurement of serum lipid level,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,"Estrogen measurement, urine",Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Fractionation,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,"Radiography, Thoracic",Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Sex hormone binding globulin measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Radioligand Assay,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,G-Banding,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Tumor marker measurement,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Blood albumin,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Insurance broker,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Serum copper,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,"Autoradiography, Quantitative",Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Chromosome Mapping,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Polymerase Chain Reaction,Sporadic Breast Carcinoma,0.0009990009990009,Female Breast Cancer
DIAGNOSES,Film screen mammography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Doppler Ultrasound,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Staining method,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
MEASURES,Reverse Transcriptase Polymerase Chain Reaction,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Oncology Group,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,"Immunoassay, quantitative",Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Metyrapone test,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Transillumination,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Assay,Carcinoma of Male Breast,0.0059940059940059,Male Breast Cancer
MEASURES,Medical Imaging,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Free thyroxine index test,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Author,Female Breast Carcinoma,0.0069930069930069,Female Breast Cancer
DIAGNOSES,Lymphocyte Count,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
MEASURES,Excision biopsy,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Polymerase chain reaction analysis,Sporadic Breast Carcinoma,0.0009990009990009,Female Breast Cancer
DIAGNOSES,In Situ Hybridization,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
MEASURES,Fluorescent in Situ Hybridization,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
MEASURES,Clinical Research,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Immunohistochemistry,Ductal Breast Carcinoma,0.0049950049950049,Female Breast Cancer
DIAGNOSES,"Spectrometry, Mass, Matrix-Assisted Laser Desorption-Ionization",Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Sampling of lymph nodes NOS,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Artist,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,DNA ploidy analysis,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Clinical oncologist,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,Ultrasonography,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer
DIAGNOSES,Electrophoresis,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer
MEASURES,Immunocytochemistry,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Serum vitamin D measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Insulin measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Urine level measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Differential Diagnosis,Inflammatory Breast Carcinoma,0.0059940059940059,Female Breast Cancer
DIAGNOSES,tomography,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
MEASURES,Magnetic Resonance Imaging,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
MEASURES,Scanning,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Breath Tests,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,research,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Eosinophil count procedure,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Monocyte count procedure,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,"Diagnosis, Computer-Assisted",Breast cancer recurrent,0.0069930069930069,Recurrent Breast Cancer
MEASURES,Homologous Recombination,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Smooth Muscle Actin Staining Method,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Surgical biopsy,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer
DIAGNOSES,Routine chest X-ray,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Muscle biopsy,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
MEASURES,Quantitative Reverse Transcriptase PCR,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
MEASURES,Positron-Emission Tomography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,"Diagnosis, Computer-Assisted",Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,disease stage,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Doppler Ultrasound,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer
MEASURES,"Blood Count, Complete",Contralateral breast cancer,0.0049950049950049,Female Breast Cancer
DIAGNOSES,Plasma prolactin measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,CALCULATION,Breast cancer recurrent,0.0069930069930069,Recurrent Breast Cancer
DIAGNOSES,Surgical biopsy,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Symptom checklist,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,member,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,DNA analysis,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Mucin-2 Staining Method,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Digital mammography,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Computed radiography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,IMMUNOHISTOCHEMICAL,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
MEASURES,Core needle biopsy,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer
DIAGNOSES,Diffusion Magnetic Resonance Imaging,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Co-Immunoprecipitation,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Radionuclide Imaging,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Sentinel Lymph Node Biopsy,Breast cancer recurrent,0.0069930069930069,Recurrent Breast Cancer
MEASURES,WORK UP,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,"Ultrasonography, Doppler","Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer
DIAGNOSES,Polymerase Chain Reaction,Ductal Breast Carcinoma,0.0049950049950049,Female Breast Cancer
MEASURES,Magnetic Resonance Imaging,Breast cancer recurrent,0.0069930069930069,Recurrent Breast Cancer
DIAGNOSES,Ultrasonography,Breast cancer stage III,0.0029970029970029,Female Breast Cancer
MEASURES,Digital mammography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,Mammography,bilateral breast cancer,0.0019980019980019,Female Breast Cancer
DIAGNOSES,Woman,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Magnetic Resonance Spectroscopy,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Latex Fixation Tests,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Biopsy of ovary,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Physicist,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Surgical biopsy,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Plasma arginine measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,QUICK METHOD,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,"Physicians, Women",Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,Genotype determination,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Body mass index procedure,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Breast surgeon,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Creatinine clearance measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Genetic screening method,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Author,Breast cancer recurrent,0.0069930069930069,Recurrent Breast Cancer
DIAGNOSES,Diffusion weighted imaging,"Carcinoma, Ductal, Breast",0.0139860139860139,Female Breast Cancer
DIAGNOSES,Clinical Decision-Making,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Microarray Analysis,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Family Study,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Screening procedure,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
DIAGNOSES,Punch biopsy (procedure),Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
DIAGNOSES,Immune Checkpoint Functional Assay,Luminal B Breast Carcinoma,0.0039960039960039,Female Breast Cancer
DIAGNOSES,Coculture Techniques,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Genetic screening method,HER2-positive carcinoma of breast,0.0059940059940059,Female Breast Cancer
MEASURES,Study,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Ultrasound examination,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Gene Expression Profiling,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
DIAGNOSES,Matrix-Assisted Laser Desorption/Ionization-Time of Flight Mass Spectrometry,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,Quantitative Reverse Transcriptase PCR,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Body mass index procedure,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Iron binding capacity measurement,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,radiologist,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Ki67 Measurement,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Positron Emission Mammography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,S-Phase Fraction,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
DIAGNOSES,Multiparametric Magnetic Resonance Imaging,Early-Stage Breast Carcinoma,0.0029970029970029,Female Breast Cancer
DIAGNOSES,FDG-Positron Emission Tomography and Computed Tomography Scan,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
DIAGNOSES,Diagnostic Neoplasm Staging,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Cell phenotype determination procedure,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Molecular Imaging,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
